,Unnamed: 0,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
3450,3450,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/es-ist-relativ-einfach-grenzen-zu-schliessen-sie-wieder-zu-oeffnen-ist-deutlich-schwieriger/,"Maas bei Maischberger: „Es ist relativ einfach, Grenzen zu schließen, sie wieder zu öffnen, ist deutlich schwieriger“",de,1150,0,False,-0.7439414262771606,Alexander Wallasch,
3451,3451,tichyseinblick,https://www.tichyseinblick.de/feuilleton/germanisten-gegen-rechts-die-geschichte-vom-unwort-des-jahres/,"Germanisten gegen rechts: Die Geschichte vom ""Unwort des Jahres""",de,1131,5,False,-0.0055900365114212,Helmut Berschin,
3452,3452,tichyseinblick,https://www.tichyseinblick.de/meinungen/warum-toennies-beim-thema-afrika-nicht-falsch-liegt/,Warum Tönnies beim Thema Afrika nicht falsch liegt,de,756,0,False,-0.0119504267349839,Alexander Wendt,
3453,3453,tichyseinblick,https://www.tichyseinblick.de/meinungen/das-unwort-des-jahres-ist-unsinn/,Das „Unwort des Jahres“ ist Unsinn,de,976,4,False,-0.0076693929731845,Rainer Zitelmann,
3454,3454,tichyseinblick,https://www.tichyseinblick.de/feuilleton/gyoergy-konrad-ein-grundlegender-konflikt-zwischen-abendland-und-islam/,György Konrád: Ein grundlegender Konflikt zwischen Abendland und Islam,de,455,0,False,-0.0041233068332076,Jelte Wiersma,
3455,3455,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/homophobe-gewalt-steigt-eine-taetergruppe-wird-verschwiegen/,"Homophobe Gewalt steigt, eine Tätergruppe wird verschwiegen",de,457,0,False,-0.3660648167133331,Alexander Wallasch,
3456,3456,tichyseinblick,https://www.tichyseinblick.de/feuilleton/der-fall-kasper-koenig/,Der Fall Kasper König,de,1396,3,False,-0.0041023008525371,Gastautor,
3457,3457,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/fluechtlingsdeal-erdogan-verlangt-einen-nachschlag/,Flüchtlingsdeal: Erdogan verlangt einen Nachschlag,de,1073,0,False,-0.0222114454954862,Giovanni Deriu,
3458,3458,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/fluechtlinge-machen-reihenweise-urlaub-in-ihren-heimatlaendern/,„Flüchtlinge“ machen reihenweise Urlaub – in ihren Heimatländern,de,1313,7,False,-0.0086307236924767,Dr. Manfred Schwarz,
3459,3459,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/horst-seehofer-selbstdemontage/,Horst Seehofer: Eine Selbstdemontage zum Merkelgetreuen,de,501,0,False,-0.0246097743511199,Alexander Wallasch,
3460,3460,tichyseinblick,https://www.tichyseinblick.de/meinungen/doppelbuchungen-beschoenigen-integrationsergebnisse/,Doppelbuchungen beschönigen Integrationsergebnisse,de,688,0,False,-0.0052184835076332,Roland Springer,
3461,3461,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/neukoellner-stadtrat-liecke-cdu-stellt-sich-amadeu-antonio-stiftung-in-den-weg/,Neuköllner Stadtrat Liecke (CDU) stellt sich Amadeu Antonio Stiftung in den Weg,de,728,0,False,-0.0096286572515964,Alexander Wallasch,
3462,3462,tichyseinblick,https://www.tichyseinblick.de/meinungen/die-wirklichkeit-geht-die-moral-kommt/,"Die Wirklichkeit geht, die Moral kommt",de,1309,4,False,-0.0103837307542562,Klaus-Rüdiger Mai,
3463,3463,tichyseinblick,https://www.tichyseinblick.de/meinungen/kampf-gegen-rechts-der-zweck-heiligt-die-falschen-mittel/,„Kampf gegen Rechts”: Der Zweck heiligt die Mittel,de,1444,0,False,-0.9095502495765686,Roland Springer,
3464,3464,tichyseinblick,https://www.tichyseinblick.de/meinungen/der-kampf-gegen-rechts-staerkt-die-afd/,Landtagswahlen im Osten - Der „Kampf gegen Rechts“ stärkt die AfD,de,1111,0,False,-0.1495427787303924,Roland Springer,
3465,3465,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/salvini-und-die-eu-auf-tauchgang/,Salvini und die EU auf Tauchgang,de,552,0,False,-0.0085602244362235,Giovanni Deriu,
3466,3466,tichyseinblick,https://www.tichyseinblick.de/kolumnen/josef-kraus-lernen-und-bildung/dem-populismus-widerstehen-arbeitshilfe-zum-kirchlichen-umgang-mit-rechtspopulistischen-tendenzen/,„Dem Populismus widerstehen - Arbeitshilfe zum kirchlichen Umgang mit rechtspopulistischen Tendenzen“,de,868,0,False,-0.0165882762521505,Josef Kraus,
3467,3467,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/bds-ruft-zum-boykott-des-esc-in-israel-auf/,BDS ruft zum Boykott des ESC in Israel auf,de,1121,3,False,-0.0140679823234677,Dr. Sebastian Sigler,
3468,3468,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/augsburg-medien-berichterstattung/,"Augsburg: Jugendtypisch, ein Sturz oder übliche Gewalttat? Wie eine Tat verharmlost wird",de,1321,6,False,-0.0154394777491688,Dr. Manfred Schwarz,
3469,3469,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/fluechtlingshelfer-fordern-keine-alimentierung-ohne-gegenleistung/,„Flüchtlingshelfer” fordern: Keine Alimentierung ohne Gegenleistung,de,348,0,False,-0.01306913793087,Alexander Wallasch,
3470,3470,tichyseinblick,https://www.tichyseinblick.de/meinungen/euro-klima-und-migration/,"Euro, Klima und Migration",de,1272,9,False,-0.0500854663550853,Gastautor,
3471,3471,tichyseinblick,https://www.tichyseinblick.de/kolumnen/das-gute-vom-tag/peak-davos-oder-hat-der-teure-zirkus-weltwirtschaftsforum-ausgedient/,Peak Davos oder hat der teure Zirkus Weltwirtschaftsforum ausgedient?,de,572,0,False,-0.0250596087425947,Redaktion,
3472,3472,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/stadt-cottbus-fordert-kriminelle-zuwanderer-sollen-ticket-in-die-heimat-loesen/,Stadt Cottbus fordert: Kriminelle Zuwanderer sollen „Ticket in die Heimat lösen“,de,423,0,False,-0.0112772565335035,Alexander Wallasch,
3473,3473,tichyseinblick,https://www.tichyseinblick.de/kolumnen/goergens-feder/gerald-knaus-will-angriff-auf-europa-abwehren/,Gerald Knaus will „Angriff auf Europa” abwehren,de,1408,0,False,-0.0197950173169374,Fritz Goergen,
3474,3474,tichyseinblick,https://www.tichyseinblick.de/kolumnen/das-gute-vom-tag/dramatisches-diversitaetsdefizit-bei-der-feuerwehr/,Dramatisches Diversitätsdefizit bei der Feuerwehr,de,417,0,False,-0.0030405537690967,Roland Tichy,
3475,3475,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/maassen-bei-lanz-der-oeffentliche-rundfunk-hat-nichts-gelernt-er-macht-weiter-wie-bisher/,"Maaßen bei Lanz: „Der Öffentliche Rundfunk hat nichts gelernt, er macht weiter wie bisher“",de,1208,2,False,-0.0314002968370914,Stephan Paetow,
3476,3476,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/zunahme-der-frauenmorde-in-oesterreich/,Zunahme der Frauenmorde in Österreich,de,440,0,False,-0.0074412259273231,Redaktion,
3477,3477,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/mordserie-in-oesterreich-drei-regierungsfrauen-sprechen-klartext/,Mordserie in Österreich: Drei Regierungsfrauen sprechen Klartext,de,927,0,False,-0.0125625366345047,Alexander Wallasch,
3478,3478,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/hans-georg-maassen-es-werden-permanent-die-gleichen-fehler-gemacht-wie-2015/,Hans-Georg Maaßen: Es werden permanent die gleichen Fehler gemacht wie 2015,de,471,0,False,-0.0477688685059547,Josef Kraus,
3479,3479,tichyseinblick,https://www.tichyseinblick.de/meinungen/befreites-aufatmen-endlich-diese-spd-verlassen/,Befreites Aufatmen: Endlich diese SPD verlassen,de,842,3,False,-0.8918318748474121,Gastautor,
3480,3480,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/hans-georg-maassen-wie-stabil-ist-die-demokratie-noch/,Hans-Georg Maaßen: Wie stabil ist die Demokratie noch?,de,876,6,False,-0.9316806793212892,Roland Tichy,
3481,3481,tichyseinblick,https://www.tichyseinblick.de/meinungen/das-desinteresse-der-buerger-an-ihrer-zukunft/,Das Desinteresse der Bürger an ihrer Zukunft,de,765,0,False,-0.9246521592140198,Klaus-Rüdiger Mai,
3482,3482,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/deutsche-familien-verlassen-grossstaedte/,Deutsche Familien verlassen die Großstädte,de,870,0,False,-3.176789323333651e-05,Alexander Wallasch,
3483,3483,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/katrin-goering-eckardts-zynisches-spiel-mit-menschenleben/,Katrin Göring-Eckardt: zynisches Spiel mit Menschenleben,de,942,0,False,-0.0305903311818838,Alexander Wallasch,
3484,3484,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/mission-sophia-horst-seehofers-paradoxon-der-staat-als-ngo/,Mission Sophia - Horst Seehofers Paradoxon: Der Staat als NGO,de,1157,0,False,-0.0210288818925619,Alexander Wallasch,
3485,3485,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/ex-dpa-journalist-gesinnungsjournalismus-gefaehrdet-unsere-demokratie/,Ex-dpa-Journalist: Gesinnungsjournalismus gefährdet unsere Demokratie,de,363,0,False,-0.0840706750750541,Redaktion,
3486,3486,tichyseinblick,https://www.tichyseinblick.de/meinungen/die-polizeiliche-kriminalstatistik-pks-2018/,Die Polizeiliche Kriminalstatistik (PKS) 2018,de,839,0,False,-0.2131440788507461,Jochen Renz,
3487,3487,tichyseinblick,https://www.tichyseinblick.de/meinungen/arbeitsmigranten-als-asylbewerber/,Arbeitsmigranten als Asylbewerber,de,413,0,False,-0.013207234442234,Roland Springer,
3488,3488,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/eu-wahl-2019-konservative-und-souveraenisten-formieren-sich-um-salvini/,EU-Wahl 2019: Konservative und „Souveränisten“ formieren sich um Salvini,de,735,0,False,-0.0175419859588146,Gastautor,
3489,3489,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/parteisoldat-sigmar-gabriel-vom-aussenminister-zum-tatortreiniger/,Parteisoldat Sigmar Gabriel: Vom Außenminister zum Tatortreiniger,de,635,0,False,-0.7409234642982483,Alexander Wallasch,
3490,3490,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/behoerdenversagen-bamf-fluchtroute-flughafen-immer-beliebter-weil-kontrollen-immer-geringer/,Behördenversagen BAMF: Fluchtroute Flughafen immer beliebter weil Kontrollen immer geringer,de,923,0,False,-0.0027333158068358,Alexander Wallasch,
3491,3491,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/kriminalitaetsstatistik-2018-zuwanderer-werden-krimineller/,Kriminalitätsstatistik 2018: Zuwanderer werden krimineller,de,485,0,False,-0.001419361680746,Redaktion,
3492,3492,tichyseinblick,https://www.tichyseinblick.de/feuilleton/medien/zweite-beil-attacke-in-rheinland-pfalz/,"""Axt-Angreifer erschossen"" – wieder berichten Medien zunächst unvollständig",de,723,2,False,-0.0278613772243261,Dr. Manfred Schwarz,
3493,3493,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/staatsversagen-wer-in-deutschland-bleiben-will-bleibt-einfach/,"Erst scheitert der Staat nach innen, dann kapituliert er nach außen",de,1240,0,False,-0.0071609616279602,Alexander Wallasch,
3494,3494,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/mitte-studie-teil-i-wie-die-spd-ihre-verlorenen-waehler-rechtextrem-schimpft/,"Mitte-Studie, Teil I: Wie die SPD ihre verlorenen Wähler rechtsextrem schimpft",de,1382,0,False,-0.0346796736121177,Alexander Wallasch,
3495,3495,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/parlamentswahl-finnland-die-finnen-fast-gleichauf-mit-den-sozialdemokraten/,"Parlamentswahl Finnland: ""Die Finnen"" fast gleichauf mit den Sozialdemokraten",de,485,0,False,-0.0127482637763023,Gastautor,
3496,3496,tichyseinblick,https://www.tichyseinblick.de/meinungen/mit-diesen-raffinierten-tricks-landete-die-bertelsmann-stiftung-ihren-neuesten-pr-coup-zur-migration/,Mit diesen raffinierten Tricks landete die Bertelsmann Stiftung ihren neuesten PR-Coup zur Migration,de,1218,4,False,-0.0085158292204141,Gastautor,
3497,3497,tichyseinblick,https://www.tichyseinblick.de/kolumnen/blackbox/blackbox-kw-15-in-trockenen-tuechern-und-geordneten-verhaeltnissen/,Blackbox KW 15 – In trockenen Tüchern und geordneten Verhältnissen,de,1061,0,False,-0.0208977069705724,Stephan Paetow,
3498,3498,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/familienministerium-finanziert-studie-ostdeutsche-und-migranten-sitzen-im-selben-boot/,Familienministerium finanziert Studie: Ostdeutsche und Migranten sitzen im selben Boot,de,944,0,False,-0.0243755914270877,Alexander Wallasch,
3499,3499,tichyseinblick,https://www.tichyseinblick.de/tichys-einblick/angela-merkel-zeit-fuer-eine-bilanz-und-eine-politikwende/,Angela Merkel: Zeit für eine Bilanz und eine Politikwende,de,1131,3,False,-0.0230426229536533,Roland Tichy,
3500,3500,tichyseinblick,https://www.tichyseinblick.de/meinungen/katarina-barley-fuer-einbuergerung-trotz-mehrehe/,Katarina Barley für Einbürgerung trotz Mehrehe,de,697,0,False,-0.0149420611560344,Gastautor,
3501,3501,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/staedte-als-sichere-haefen-fuer-zuwanderer/,Städte als sichere Häfen für Zuwanderer?,de,372,0,False,-0.0132235037162899,Alexander Wallasch,
3502,3502,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/gruene-entern-deutsche-staedte-mehr-zuwanderer-ueber-das-mittelmeer-willkommen/,Grüne entern deutsche Städte: Mehr Zuwanderer über das Mittelmeer willkommen,de,1021,0,False,-0.0190321989357471,Alexander Wallasch,
3503,3503,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/seenotrettung-im-mittelmeer-200-abgeordnete-fordern-von-merkel-neuen-humanitaeren-imperativ/,„Seenotrettung“ im Mittelmeer: 200 Abgeordnete fordern von Merkel neuen humanitären Imperativ,de,1130,0,False,-0.0237133633345365,Alexander Wallasch,
3504,3504,tichyseinblick,https://www.tichyseinblick.de/kolumnen/alexander-wallasch-heute/weil-stadt-und-polizei-versagen-berliner-tritt-dealern-im-goerlitzer-park-mit-spraydose-entgegen/,Weil Stadt und Polizei versagen: Berliner tritt Dealern im Görlitzer Park mit Spraydose entgegen,de,922,0,False,-0.0014814133755862,Alexander Wallasch,
3505,3505,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/islamische-rechtsordnung-in-deutschland/,Islamische Rechtsordnung in Deutschland,de,425,3,False,-0.0189425349235534,Redaktion,
3506,3506,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/sozialdemokraten-daenemark-modell-mette/,Nach Erfolg für Sozialdemokraten in Dänemark: Modell Mette?,de,277,0,False,-0.1976597905158996,Redaktion,
3507,3507,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/sozialdemokraten-in-daenemark-gezielte-klientelpolitik-fuer-arbeitnehmer/,Sozialdemokraten in Dänemark: Gezielte Klientelpolitik für Arbeitnehmer,de,683,0,False,-0.0427586063742637,Roland Springer,
3508,3508,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/war-chemnitz-und-die-hetzjagd-eine-notluege/,War Chemnitz und die Hetzjagd eine Notlüge?,de,628,2,False,-0.0644202753901481,Redaktion,
3509,3509,tichyseinblick,https://www.tichyseinblick.de/daili-es-sentials/nahles-geht-weg-die-spd-kann-auch-weg-und-was-ist-mit-der-cdu/,"Nahles geht weg. Die SPD kann auch weg, und was ist mit der CDU",de,1105,4,False,-0.9425061345100404,Roland Tichy,
3510,3510,tichyseinblick,https://www.tichyseinblick.de/meinungen/japanisierung-schrecken-oder-verheissung-fuer-europas-wirtschaft/,Japanisierung: Schrecken oder Verheißung für Europas Wirtschaft?,de,964,0,False,-0.0016100723296403,Gunnar Heinsohn,
3511,3511,tichyseinblick,https://www.tichyseinblick.de/meinungen/wer-sind-die-taeter/,Wer sind die Täter?,de,996,4,False,-0.0107579883188009,Dr. Manfred Schwarz,
3512,3512,tichyseinblick,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/salvinis-niederlage-salvinis-sieg/,"Salvinis Niederlage, Salvinis Sieg",de,792,2,False,-0.9386365413665771,Gastautor,
3513,3513,tonline,https://www.t-online.de/nachrichten/ausland/krisen/id_86049434/mittelmeer-rettungsschiff-alan-kurdi-nimmt-kurs-auf-malta.html,"""Alex"" ohne Erlaubnis in Italien – ""Alan Kurdi"" fährt nach Malta",de,659,3,False,-0.0070321694947779,"Jonas Mueller-Töwe,Carsten Werner",
3514,3514,tonline,https://www.t-online.de/region/mainz/news/id_88257652/bislang-kein-corona-fall-in-erstaufnahme-von-fluechtlingen.html,Bislang kein Corona-Fall in Erstaufnahme von Flüchtlingen,de,415,0,False,-0.0046802354045212,,dpa
3515,3515,tonline,https://www.t-online.de/nachrichten/deutschland/id_86982252/nach-angriff-in-augsburg-wann-ist-ein-deutscher-ein-deutscher-.html,Wann ist ein Deutscher ein Deutscher?,de,1266,3,False,-0.0160935800522565,Lamya Kaddor,
3516,3516,tonline,https://www.t-online.de/nachrichten/deutschland/id_87823114/-widerstand-2020-vorsitzende-victoria-hamm-wirft-bei-der-corona-partei-hin.html,"Vorsitzende von ""Widerstand 2020"" wirft hin",de,1431,7,False,-0.9515326619148254,Lars Wienand,
3517,3517,tonline,https://www.t-online.de/finanzen/immobilien-wohnen/immobilienmarkt/id_75925340/mietenbericht-weiter-engpaesse-auf-dem-wohnungsmarkt.html,Wohngeld- und Mietenbericht: Regierung: Weiter Engpässe auf dem Wohnungsmarkt,de,333,2,False,-0.1335390210151672,,"dpa,t-online.de"
3518,3518,tonline,https://www.t-online.de/nachrichten/ausland/id_86831632/neue-eskalation-der-gewalt-blamage-fuer-hongkonger-regierung-vermummungsverbot-gekippt.html,Blamage für Hongkonger Regierung: Vermummungsverbot gekippt,de,799,0,False,-0.1451531648635864,,dpa
3519,3519,tonline,https://www.t-online.de/region/hannover/news/id_87840146/mehr-politisch-motivierte-straftaten-in-niedersachsen.html,Mehr politisch motivierte Straftaten in Niedersachsen,de,372,0,False,-0.0263864807784557,,dpa
3520,3520,tonline,https://www.t-online.de/nachrichten/deutschland/id_84951194/-arbeitskraefte-benoetigt-kretschmann-fordert-nachbesserungen-beim-zuwanderungsgesetz.html,Kretschmann fordert Nachbesserungen beim Zuwanderungsgesetz,de,168,0,False,-0.025095684453845,,dpa
3521,3521,tonline,https://www.t-online.de/nachrichten/ausland/krisen/id_82691270/fluechtlinge-aus-nordkorea-berichten-ueber-tod-hunger-und-die-kim-diktatur.html,"""Die Menschen müssen die Wahrheit erfahren""",de,1172,6,False,-0.0143972001969814,Patrick Diekmann,t-online.de
3522,3522,tonline,https://www.t-online.de/nachrichten/ausland/internationale-politik/id_85569432/verhafteter-wikileaks-gruender-julian-assange-soll-wachleute-angegriffen-haben.html,Julian Assange soll Wachleute angegriffen haben,de,960,7,False,-0.009282449260354,,"dpa,t-online"
3523,3523,tonline,https://www.t-online.de/nachrichten/deutschland/gesellschaft/id_84997504/umfrage-deutsche-sehen-die-zukunft-so-pessimistisch-wie-lange-nicht-mehr-.html,Der Pessimismus der Deutschen hat viele Gründe,de,736,3,False,-0.0169477108865976,,dpa
3524,3524,tonline,https://www.t-online.de/nachrichten/deutschland/innenpolitik/id_85254736/gesetzentwurf-so-will-horst-seehofer-mehr-ausreisepflichtige-abschieben.html,So will Seehofer mehr Ausreisepflichtige abschieben,de,537,3,False,-0.0078892288729548,,dpa
3525,3525,tonline,https://www.t-online.de/digital/id_85566526/wikileaks-mitgruender-julian-assange-festgenommen-der-zweifelhafte-held.html,Der zweifelhafte Held,de,563,3,False,-0.1211492419242858,Helge Denker,"t-online,dpa"
